Language_area;Journal;Year;Issue_ID;Vol;No;Listed_Translator;Translator;Author;Title;Genre;SL;TL;Notes
DE;WA;1947;20;2;8;Anon.;Stübel, Erna;François-Poncet, André;Darstellung der Münchener Konferenz;Non-fictional prose;FR;DE;"B: Souvenirs d'un Ambassade à Berlin, 1946; German translation Als Botschafter in Berlin, Mainz: Kupferberg, 1947."
DE;WA;1947;21;2;9;NONE;NONE;NONE;NONE;NONE;NONE;NONE;NONE
DE;WA;1948;22;3;1;NONE;NONE;NONE;NONE;NONE;NONE;NONE;NONE
DE;WA;1948;23;3;2;NONE;NONE;NONE;NONE;NONE;NONE;NONE;NONE
DE;WA;1948;24;3;3;Benton, José Antonio;Benton, José Antonio;Anon.;Erzählungen des Tux-i-ni: Die Hinrichtung der Diebin;Fictional prose;IN-SA;DE;From indigenous S. American language
DE;WA;1948;24;3;3;Benton, José Antonio;Benton, José Antonio;Anon.;Erzählungen des Tux-i-ni: Der Tod der Mutter;Fictional prose;IN-SA;DE;From indigenous S. American language
DE;WA;1948;25;3;4;Hausenstein, Wilhelm;Hausenstein, Wilhelm;Maupassant, Guy de;Les Oies sauvages/Die Wildgänse;Poetry;FR;DE;Bilingual presentation of ST and TT
DE;WA;1948;25;3;4;Jacobs, Erika;Jacobs, Erika;United Nations;Die Rechte des Menschen. Entwürfe der UN-Kommission für Menschenrecht;Non-fictional prose;EN;DE;
DE;WA;1948;25;3;4;Jacobs, Erika;Jacobs, Erika;Anon.;Pariser Abkommen der 16 Nationen über die wirtschaftliche Zusammenarbeit Europas;Non-fictional prose;EN;DE;DE translation given as based on EN text – but EN itself a translation from FR? Identical with the Paris Treaty establishing the ECSC?
DE;WA;1948;26;3;5;NONE;NONE;NONE;NONE;NONE;NONE;NONE;NONE
DE;WA;1948;27;3;6;NONE;NONE;NONE;NONE;NONE;NONE;NONE;NONE
DE;WA;1948;28;3;7;Mayer, Elisabeth;Mayer, Elisabeth;Auden, W. H.;Dem Andenken Sigmund Freuds;Poetry;EN-BE;DE;"From: Auden, The Collected Poetry, NY Random House, 1945; Bilingual presentation"
DE;WA;1948;28;3;7;Wurzian, Heidi;Wurzian, Heidi;Sartre, Jean-Paul;Porträt des Antisemiten;Non-fictional prose;FR;DE;"B: Betrachtungen der Judenfrage; copyright for translation with Europa Verlag, Zürich"
DE;WA;1948;29;3;8;Jacobs, Erika;Jacobs, Erika;Hoover, Glenn E.;Jeffersonismus: Seine Bedeutung für unsere Zeit;Non-fictional prose;EN-AE;DE;From: Winston Churchill, Blood, Sweat, and Tears. NY Putnam, 1941
DE;WA;1949;30;4;1;Landmann, Michael;Landmann, Michael;Keats, John;Ode auf eine griechische Vase;Poetry;EN-BE;DE;Bilingual presentation of ST and TT
DE;WA;1949;31;4;2;NONE;NONE;NONE;NONE;NONE;NONE;NONE;NONE
DE;WA;1949;32;4;3;NONE;NONE;NONE;NONE;NONE;NONE;NONE;NONE
DE;WA;1949;33;4;4;Hensel, Gerhard;Hensel, Gerhard;Eliot, T. S.;Über Kultur und Politik;Non-fictional prose;EN-BE;DE;B: Notes towards the Definition of Culture (Berlin/Frankfurt: Suhrkamp, 1949)
DE;WA;1949;33;4;4;Seidlin, Oskar;Seidlin, Oskar;Matthiessen, F. O.;Amerikanische Poesie zwischen 1920 und 1940;Non-fictional prose;EN-AE;DE;B: pre-print from Literary History of the United States ed. Robert Ernest Spiller (NY: Macmillan, 1948), Seidlin adds footnotes to aid comprehension
DE;WA;1949;34;4;5;NONE;NONE;NONE;NONE;NONE;NONE;NONE;NONE
DE;WA;1949;35;4;6;NONE;NONE;NONE;NONE;NONE;NONE;NONE;NONE
DE;WA;1949;36;4;7;NONE;NONE;NONE;NONE;NONE;NONE;NONE;NONE
DE;WA;1949;37;4;8;Brenner, Hans Georg;Brenner, Hans Georg;Camus, Albert;Die Hoffnung und das Absurde im Werk von Fr. Kafka;Non-fictional prose;FR;DE;
DE;WA;1949;37;4;8;Rasch, Wolfdietrich;Rasch, Wolfdietrich;Camus, Albert;Die Hoffnung und das Absurde im Werk von Fr. Kafka;Non-fictional prose;FR;DE;
