Language_area;Journal;Year;Issue_ID;Vol;No;Listed_Translator;Translator;Author;Title;Genre;SL;TL;Notes
DE;NU;1946;4;1;4;Anon.;Anon.;Brown, W. J.;[Untitled];Quotation;EN-BE;DE;B: So Far
DE;NU;1946;4;1;4;Anon.;Anon.;Franklin, Jay;Fiorello H. La Guardia;Life-writing;EN-AE;DE;J: Transatlantic
DE;NU;1946;4;1;4;Anon.;Anon.;Kuznetsov, Fyodor;Postlagernd;Fictional prose;EN-BE;DE;"B: International Short Stories; Publ W. H. Allen; possible relay translation from RU"
DE;NU;1946;4;1;4;Anon.;Roeder, Eva;Parker, Dorothy;Und kleidet die Nackten;Fictional prose;EN-AE;DE;"B: Here Lies; Publ Penguin; first German version in 1947 Kurzgeschichten Humanitas-Verlag, Zürich; translated by Eva Roeder"
DE;NU;1946;5;1;5;Anon.;"Hellmann, Linda; Kaskell, Joseph";Niebuhr, Reinhold;Licht und Finsternis;Non-fictional prose;EN-AE;DE;"B: The children of Light and the Children of Darkness; Publ Scribner; German version from 1947; Hellmann, Linda; Kaskell, Joseph (1947)"
DE;NU;1946;5;1;5;Anon.;Anon.;Bevin, Ernest;Weltparlament und Weltrecht;Non-fictional prose;EN-BE;DE;Speech in House of Commons, 1945 
DE;NU;1946;5;1;5;Anon.;Anon.;Lewis, Alun;In der ersten Nacht;Fictional prose;EN-BE;DE;J: English Story
DE;NU;1946;5;1;5;Anon.;Anon.;Cousins, Norman;Der moderne Mensch ist unmodern;Non-fictional prose;EN-AE;DE;J: The Saturday Review of Literature
DE;NU;1946;5;1;5;Anon.;Anon.;Lauterbach, Richard E.;Stalingrads Auferstehung;Non-fictional prose;EN-AE;DE;"B: These are the Russians; Publ Harpers"
DE;NU;1946;5;1;5;Anon.;Anon.;Puissant, Jean;Ein Franzose in Buchenwald;Life-writing;FR;DE;"B: La Colline sans Oiseaux; Publ Rond-Point"
DE;NU;1946;5;1;5;Anon.;Anon.;Harman, Humphrey;Raupen;Fictional prose;EN-BE;DE;"B: The First Eighteen (collection; ed. Robert Westerby, P.J. Bruce)"
DE;NU;1946;5;1;5;Anon.;Anon.;Anon.;“Save Europe now!“ (“Rettet Europa!”);Life-writing;EN-BE;DE;public discussion in England
DE;NU;1946;5;1;5;Anon.;Anon.;Forester, C. S.;Das Geheimnis des Schlafzimmers;Fictional prose;EN-BE;DE;"B: Desert Island Decameron (collection; ed. H. Allen Smith); Publ Doubleday Doran"
DE;NU;1946;5;1;5;Anon.;Anon.;Lampert, E.;Kirche und Volk in Russland;Non-fictional prose;EN-BE;DE;"J: Russian Review; Publ Penguin"
DE;NU;1946;5;1;5;Anon.;Anon.;Buck, Pearl S.;Chung Kuo Fu Nu Ti Tuan Yen: Die Würde der Chinesen;Non-fictional prose;EN-AE;DE;J: World Review
DE;NU;1946;5;1;5;Anon.;Anon.;"Katz, Eugene; Barth, Alan";Fax, die Zeitung der Zukunft? ;Non-fictional prose;EN-AE;DE;J: American Mercury
DE;NU;1946;5;1;5;Anon.;Anon.;Brenan, Gerald;Spanien und seine Zukunft;Non-fictional prose;EN-BE;DE;J: Spectator
DE;NU;1946;5;1;5;Anon.;Anon.;Clark, Neil M.;Darbende Erde;Non-fictional prose;EN-AE;DE;J: Saturday Evening Post
DE;NU;1946;5;1;5;Dohm, A.;Dohm, A.;Smith, P. L. H.;Das Paradies des Rauchers;Fictional prose;EN-BE;DE;J: London Opinion
DE;NU;1946;5;1;5;Anon.;Anon.;Anon.;Improvisation und Organisation;Quotation;EN-BE;DE;J: News Chronicle
DE;NU;1946;5;1;5;Anon.;Anon.;Water, Majorie van de;Blut, das tötet;Non-fictional prose;EN-AE;DE;J: Science News Letter
DE;NU;1946;5;1;5;Anon.;Anon.;Beveridge, William;Vollbeschäftigung in einer freien Gesellschaft;Non-fictional prose;EN-BE;DE;"B: Full Employment in a Free Society; Luetkens, Charlotte (1946)"
DE;NU;1946;5;1;5;Carlsson, Anni;Carlsson, Anni;Lagerlöf, Selma;Der Kupferkessel;Fictional prose;SE;DE;author was Swedish
DE;NU;1946;5;1;5;Dietrich, Wolfram;Dietrich, Wolfram;Mistral, Gabriela;Wirf die Saat;Poetry;SP;DE;J: Deutsche Blätter (published in Chile by Udo Rukser and Albert Theile)
DE;NU;1946;6;1;6;Anon.;Anon.;Madariaga, Salvador de;Was ist Europa?;Non-fictional prose;EN-BE;DE;J: The Fortnightly
DE;NU;1946;6;1;6;Anon.;Anon.;Laski, Harold;Freiheit und Planwirtschaft;Non-fictional prose;EN-BE;DE;Brochure: Will Freedom Restrict Planning?
DE;NU;1946;6;1;6;Anon.;Anon.;Lada-Mocarski, V.;Die drei letzten Tage Mussolinis;Life-writing;EN-AE;DE;J: The Atlantic Monthly 
DE;NU;1946;6;1;6;Anon.;Anon.;Sheean, Vincent;Der Boxer;Fictional prose;EN-BE;DE;J: Lilliput
DE;NU;1946;6;1;6;Anon.;Anon.;Victor, Paul Emile;Die Alaskastraße;Non-fictional prose;FR;DE;J: Carrefour
DE;NU;1946;6;1;6;Anon.;Anon.;Goldstein-Devoyon, Janine;Das Schweigen der Nacht;Life-writing;EN-BE;DE;J: Tribune
DE;NU;1946;6;1;6;Anon.;Anon.;Collis, John Stewart;Die Wanderung der Pflanzen;Non-fictional prose;EN-BE;DE;J: Time and Tide
DE;NU;1946;6;1;6;Anon.;Anon.;Baker, John Earl;Die Industrialisierung der guten Erde;Non-fictional prose;EN-BE;DE;J: Fortune
DE;NU;1946;6;1;6;Anon.;Anon.;Giedion, Siegfried;Frank Lloyd Wright;Life-writing;EN-AE;DE;"B: Space, Time and Architecture; Publ Harvard Un. Press; German version from 1965"
DE;NU;1946;6;1;6;Anon.;Anon.;Woollcott, Alexander;Triumph des Baumeisters;Non-fictional prose;EN-AE;DE;B: While Rome Burns
DE;NU;1946;6;1;6;Anon.;Anon.;Clark, Kenneth;Kunst und Demokratie;Non-fictional prose;EN-BE;DE;J: Cornhill
DE;NU;1946;6;1;6;Anon.;Anon.;Soupault, Philippe;Lehrtage im Gefängnis;Non-fictional prose;FR;DE;J: Revue de Paris
DE;NU;1946;6;1;6;Anon.;Anon.;Brean, Herbert;Walter Reuther, ein amerikanischer Arbeiterführer;Life-writing;EN-AE;DE;J: Life
DE;NU;1946;6;1;6;Anon.;Anon.;Bulosan, Carlos;Die Hochzeit meines Vaters;Fictional prose;EN-AE;DE;"B: The Laughter of My Father; Publ Viking"
DE;NU;1946;6;1;6;Anon.;Anon.;Zoshchenko, Mikhail;Ein hochherrschaftliches Appartement;Fictional prose;EN-BE;DE;"J: Penguin New Writing; possible relay translation"
DE;NU;1946;6;1;6;Anon.;Anon.;Howard, Jay;Zauberei mit Schallwellen;Non-fictional prose;EN-AE;DE;J: Coronet
DE;NU;1946;6;1;6;Anon.;Anon.;Potter, Jean;Der verrückteste Flieger der Welt;Fictional prose;EN-AE;DE;J: The Saturday Evening Post
DE;NU;1946;6;1;6;Anon.;Anon.;Graham, Robert;Friedrich von Bodelschwingh;Life-writing;EN-BE;DE;BBC Sendung 
DE;NU;1946;6;1;6;Anon.;Anon.;Saxl, F.;Das Warburg-Institut;Non-fictional prose;EN-BE;DE;J: Manchester Guardian
DE;NU;1946;6;1;6;Anon.;Anon.;Anon.;Charlie Chaplin;Life-writing;EN-BE;DE;J: International Literature (Moskau)
DE;NU;1946;7;1;7;Anon.;Anon.;Tillich, Paul;Christentum, Wirtschaft und Demokratie;Non-fictional prose;EN-AE;DE;"B: The Christian Answer; Publ Scribener’s"
DE;NU;1946;7;1;7;Anon.;Anon.;Chamberlain, John;Ein Mann aus dem Mittleren Westen;Life-writing;EN-AE;DE;J: Life
DE;NU;1946;7;1;7;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-AE;DE;J: Philadelphia Record
DE;NU;1946;7;1;7;Anon.;Anon.;Morgan, Guy;Kommen Sie mit;Life-writing;EN-BE;DE;"B: Only Ghosts Can Live; Publ Crosby Lockwood"
DE;NU;1946;7;1;7;Anon.;Anon.;Eliot, T. S.;Die gesellschaftliche Aufgabe der Dichtkunst;Non-fictional prose;EN-BE;DE;J: The Norseman
DE;NU;1946;7;1;7;Anon.;Anon.;Carleton Greene, Hugh;Etwas über britische Politik in Deutschland;Non-fictional prose;EN-BE;DE;"BBC-Sendung; Direktor der deutschsprachigen BBC-Sendungen"
DE;NU;1946;7;1;7;Anon.;Anon.;Morison, Samuel Eliot;Auf Columbus‘ Spuren;Non-fictional prose;EN-AE;DE;J: Life
DE;NU;1946;7;1;7;Anon.;Anon.;Taylor, A. J. P.;Was will Russland?;Non-fictional prose;EN-BE;DE;J: The Listener
DE;NU;1946;7;1;7;Anon.;Anon.;Reeve, Alan;Urlaub in der „Krone“;Non-fictional prose;EN-BE;DE;J: Leader
DE;NU;1946;7;1;7;Anon.;Anon.;Loewenstein, Karl;Menschenrechte und Weltordnung;Non-fictional prose;EN-AE;DE;J: Current History
DE;NU;1946;7;1;7;Anon.;Anon.;Koch, Ludwig;Der Schrei der Rohrdommel;Life-writing;EN-BE;DE;J: The Times
DE;NU;1946;7;1;7;Anon.;Anon.;Gelber, Lionel;Kanadas neue Rolle in der Weltpolitik;Non-fictional prose;EN-AE;DE;J: Foreign Affairs
DE;NU;1946;7;1;7;Anon.;Anon.;Wittkower, Rudolf;Holbein in England;Life-writing;EN-BE;DE;born in Germany (British father), lived in London, later in the US
DE;NU;1946;7;1;7;Anon.;Anon.;Read, Herbert;Das größte Kunstwerk der Welt;Life-writing;EN-BE;DE;"B: A Coat of Many Colours; Publ Routledge"
DE;NU;1946;7;1;7;Anon.;Anon.;Whitnall, Harold O.;Ein Vulkan wird geboren;Non-fictional prose;EN-AE;DE;J: The American Weekly
DE;NU;1946;7;1;7;Anon.;Anon.;Nicolson, Harold;[Untitled];Quotation;EN-BE;DE;J: The Spectator
DE;NU;1946;7;1;7;Anon.;Anon.;Ardov, Wassilij;Der perfide Schlafwandler;Fictional prose;EN-BE;DE;"J: Soviet Weekly; possible relay translation"
DE;NU;1946;7;1;7;Anon.;Anon.;Twain, Mark;Ein Brief vom himmlischen Buchhalter;Life-writing;EN-AE;DE;J: Harpers Magazine
DE;NU;1946;7;1;7;Anon.;Anon.;Rubel, Maximilien;Flora Tristan und Karl Marx;Life-writing;FR;DE;J: La Nef
DE;NU;1946;7;1;7;Anon.;Anon.;Andersen-Nexö, Martin;Du bist mein Vater!;Life-writing;DAN;DE;"B: Die Kindheit ; German version from 1945 (Mundus-Verlag) called Die Kindheit. Erinnerungen.; Harthern, Ernst (1949 Dietz, Berlin)"
DE;NU;1946;7;1;7;Anon.;Anon.;Bendix, Hans;Dankbrief an Amerika;Life-writing;EN-AE;DE;J: Saturday Review of Literature
DE;NU;1946;7;1;7;Anon.;Anon.;Anon.;UNESCO;Non-fictional prose;EN-BE;DE;J: Discovery
DE;NU;1946;8;1;8;Anon.;Anon.;Laurence, William L.;Das Atom und die Zukunft;Non-fictional prose;EN-AE;DE;J: The Saturday Evening Post
DE;NU;1946;8;1;8;Anon.;Hirsch, Wolfgang;Huizinga, Johan;Hypernationalismus;Non-fictional prose;DU;DE;B: Wenn die Waffen schweigen
DE;NU;1946;8;1;8;Anon.;Anon.;Crankshaw, Edward;Privilegien in Russland;Non-fictional prose;EN-BE;DE;J: The New Statesman and Nation
DE;NU;1946;8;1;8;Anon.;Anon.;Steele, A. T.;Im Reiche des Dalai-Lama;Non-fictional prose;EN-AE;DE;J: The Saturday Evening Post
DE;NU;1946;8;1;8;Anon.;Anon.;Buzzard, C. N.;Sonderbare Begegnung;Non-fictional prose;EN-BE;DE;"B: Shining Hours; Publ Collins"
DE;NU;1946;8;1;8;Anon.;Anon.;McIntire, Ross T.;Der Unbezwingliche;Life-writing;EN-AE;DE;J: Collier’s 
DE;NU;1946;8;1;8;Horschitz-Horst, Annemarie;Horschitz-Horst, Annemarie;Plomer, William;Erzählung aus dem Japan;Fictional prose;EN-BE;DE;J: The Listener
DE;NU;1946;8;1;8;Anon.;Anon.;Gorki, Maxim;Erinnerung an Tolstoi;Fictional prose;EN-BE;DE;"translated form Russian into English by Katherine Mansfield, S. S. Koteliansky and Leonard Woolf (first published 1934); B: Reminiscences of Tolstoy, Chekov and Andreev; Publ Hogarth; Frisch, Fega (1945, RU-DE)"
DE;NU;1946;8;1;8;Anon.;Anon.;Salter, Arthur;Die neue Demokratie;Non-fictional prose;EN-BE;DE;J: London Calling
DE;NU;1946;8;1;8;Anon.;Anon.;Wylie, Ida A. Rose;Die kleine Frau;Non-fictional prose;EN-AE;DE;J: Harper’s Magazine
DE;NU;1946;8;1;8;Anon.;Anon.;Frisby, C. B.;Psychologie im Betrieb;Non-fictional prose;EN-BE;DE;J: Britain To-day
DE;NU;1946;8;1;8;Anon.;Anon.;Laws, Frederick;[Untitled];Quotation;EN-BE;DE;J: News Chronicle
DE;NU;1946;8;1;8;Anon.;Anon.;Orwell, George;Der Aufstand der Intellektuellen;Non-fictional prose;EN-BE;DE;J: Manchester Evening News
DE;NU;1946;8;1;8;Anon.;Anon.;Mukai, Shikamatsu;Die künftigen Grundlagen der japanischen Volkswirtschaft;Non-fictional prose;EN-AE;DE;"J: Pacific Affairs; ursprünglich in Tokioer Zeitschrift Shin Toa Keizai veröffentlicht"
DE;NU;1946;8;1;8;Anon.;Anon.;Wharton, John F.;Ein Blick in die letzten Geheimnisse;Non-fictional prose;EN-AE;DE;J: Saturday Review of Literature
